POLLINATOR_NAME,PLANT_NAME,Group
Platycheirus clypeatus,Ranunculus aquatilis,Hoverfly
Platycheirus clypeatus,Ranunculus bulbosus,Hoverfly
Platycheirus clypeatus,Ranunculus flammula,Hoverfly
Platycheirus clypeatus,Ranunculus lingua,Hoverfly
Platycheirus clypeatus,Ranunculus repens,Hoverfly
Platycheirus clypeatus,Salix alba,Hoverfly
Platycheirus clypeatus,Salix aurita,Hoverfly
Platycheirus clypeatus,Salix caprea,Hoverfly
Platycheirus clypeatus,Salix cinerea,Hoverfly
Platycheirus clypeatus,Salix fragilis,Hoverfly
Platycheirus clypeatus,Salix pentandra,Hoverfly
Platycheirus clypeatus,Salix repens,Hoverfly
Platycheirus clypeatus,Salix viminalis,Hoverfly
Platycheirus clypeatus,Scorzoneroides autumnalis,Hoverfly
Platycheirus clypeatus,Senecio jacobaea,Hoverfly
Platycheirus clypeatus agg.,Alliaria petiolata,Hoverfly
Platycheirus clypeatus agg.,Caltha palustris,Hoverfly
Platycheirus clypeatus agg.,Ficaria verna,Hoverfly
Platycheirus clypeatus agg.,Filipendula ulmaria,Hoverfly
Platycheirus clypeatus agg.,Hyacinthoides non-scripta,Hoverfly
Platycheirus clypeatus agg.,Mentha aquatica,Hoverfly
Platycheirus clypeatus agg.,Mentha arvensis,Hoverfly
Platycheirus clypeatus agg.,Mentha spicata,Hoverfly
Platycheirus clypeatus agg.,Mentha suaveolens,Hoverfly
Platycheirus clypeatus agg.,Plantago lanceolata,Hoverfly
Platycheirus clypeatus agg.,Prunus padus,Hoverfly
Platycheirus clypeatus agg.,Ranunculus acris,Hoverfly
Platycheirus clypeatus agg.,Ranunculus aquatilis,Hoverfly
Platycheirus clypeatus agg.,Ranunculus bulbosus,Hoverfly
Platycheirus clypeatus agg.,Ranunculus flammula,Hoverfly
Platycheirus clypeatus agg.,Ranunculus lingua,Hoverfly
Platycheirus clypeatus agg.,Ranunculus repens,Hoverfly
Platycheirus clypeatus agg.,Salix alba,Hoverfly
Platycheirus clypeatus agg.,Salix aurita,Hoverfly
Platycheirus clypeatus agg.,Salix caprea,Hoverfly
Platycheirus clypeatus agg.,Salix cinerea,Hoverfly
Platycheirus clypeatus agg.,Salix fragilis,Hoverfly
Platycheirus clypeatus agg.,Salix pentandra,Hoverfly
Platycheirus clypeatus agg.,Salix repens,Hoverfly
Platycheirus clypeatus agg.,Salix viminalis,Hoverfly
Platycheirus clypeatus agg.,Senecio jacobaea,Hoverfly
Platycheirus clypeatus agg.,Silene dioica,Hoverfly
Platycheirus clypeatus agg.,Silene latifolia,Hoverfly
Platycheirus clypeatus agg.,Silene uniflora,Hoverfly
Platycheirus clypeatus agg.,Trifolium campestre,Hoverfly
Platycheirus clypeatus agg.,Trifolium dubium,Hoverfly
Platycheirus clypeatus agg.,Trifolium hybridum,Hoverfly
Platycheirus clypeatus agg.,Trifolium medium,Hoverfly
Platycheirus clypeatus agg.,Trifolium occidentale,Hoverfly
Platycheirus clypeatus agg.,Trifolium pratense,Hoverfly
Platycheirus clypeatus agg.,Trifolium repens,Hoverfly
Platycheirus discimanus,Malus sylvestris,Hoverfly
Platycheirus discimanus,Prunus spinosa,Hoverfly
Platycheirus discimanus,Salix alba,Hoverfly
Platycheirus discimanus,Salix aurita,Hoverfly
Platycheirus discimanus,Salix caprea,Hoverfly
Platycheirus discimanus,Salix cinerea,Hoverfly
Platycheirus discimanus,Salix fragilis,Hoverfly
Platycheirus discimanus,Salix pentandra,Hoverfly
Platycheirus discimanus,Salix repens,Hoverfly
Platycheirus discimanus,Salix viminalis,Hoverfly
Platycheirus fulviventris,Calystegia sepium,Hoverfly
Platycheirus fulviventris,Ficaria verna,Hoverfly
Platycheirus fulviventris,Ranunculus acris,Hoverfly
Platycheirus fulviventris,Ranunculus aquatilis,Hoverfly
Platycheirus fulviventris,Ranunculus bulbosus,Hoverfly
Platycheirus fulviventris,Ranunculus flammula,Hoverfly
Platycheirus fulviventris,Ranunculus lingua,Hoverfly
Platycheirus fulviventris,Ranunculus repens,Hoverfly
Platycheirus fulviventris,Rubus fruticosus,Hoverfly
Platycheirus fulviventris,Salix alba,Hoverfly
Platycheirus fulviventris,Salix aurita,Hoverfly
Platycheirus fulviventris,Salix caprea,Hoverfly
Platycheirus fulviventris,Salix cinerea,Hoverfly
Platycheirus fulviventris,Salix fragilis,Hoverfly
Platycheirus fulviventris,Salix pentandra,Hoverfly
Platycheirus fulviventris,Salix repens,Hoverfly
Platycheirus fulviventris,Salix viminalis,Hoverfly
Platycheirus granditarsus,Alisma plantago-aquatica,Hoverfly
Platycheirus granditarsus,Angelica sylvestris,Hoverfly
Platycheirus granditarsus,Apium nodiflorum,Hoverfly
Platycheirus granditarsus,Caltha palustris,Hoverfly
Platycheirus granditarsus,Centaurea cyanus,Hoverfly
Platycheirus granditarsus,Centaurea nigra,Hoverfly
Platycheirus granditarsus,Centaurea scabiosa,Hoverfly
Platycheirus granditarsus,Centranthus ruber,Hoverfly
Platycheirus granditarsus,Chenopodium vulvaria,Hoverfly
Platycheirus granditarsus,Cirsium acaule,Hoverfly
Platycheirus granditarsus,Cirsium arvense,Hoverfly
Platycheirus granditarsus,Cirsium dissectum,Hoverfly
Platycheirus granditarsus,Cirsium eriophorum,Hoverfly
Platycheirus granditarsus,Cirsium heterophyllum,Hoverfly
Platycheirus granditarsus,Cirsium palustre,Hoverfly
Platycheirus granditarsus,Cirsium tuberosum,Hoverfly
Platycheirus granditarsus,Cirsium vulgare,Hoverfly
Platycheirus granditarsus,Comarum palustre,Hoverfly
Platycheirus granditarsus,Equisetum telmateia,Hoverfly
Platycheirus granditarsus,Ficaria verna,Hoverfly
Platycheirus granditarsus,Filipendula ulmaria,Hoverfly
Platycheirus granditarsus,Hedera helix,Hoverfly
Platycheirus granditarsus,Heracleum sphondylium,Hoverfly
Platycheirus granditarsus,Hypochaeris radicata,Hoverfly
Platycheirus granditarsus,Lotus corniculatus,Hoverfly
Platycheirus granditarsus,Lycopus europaeus,Hoverfly
Platycheirus granditarsus,Matricaria discoidea,Hoverfly
Platycheirus granditarsus,Matricaria recutita,Hoverfly
Platycheirus granditarsus,Mentha aquatica,Hoverfly
Platycheirus granditarsus,Mentha arvensis,Hoverfly
Platycheirus granditarsus,Mentha spicata,Hoverfly
Platycheirus granditarsus,Mentha suaveolens,Hoverfly
Platycheirus granditarsus,Myosotis arvensis,Hoverfly
Platycheirus granditarsus,Myosotis scorpioides,Hoverfly
Platycheirus granditarsus,Pastinaca sativa,Hoverfly
Platycheirus granditarsus,Persicaria maculosa,Hoverfly
Platycheirus granditarsus,Plantago lanceolata,Hoverfly
Platycheirus granditarsus,Potentilla anserina,Hoverfly
Platycheirus granditarsus,Potentilla erecta,Hoverfly
Platycheirus granditarsus,Potentilla fruticosa,Hoverfly
Platycheirus granditarsus,Potentilla reptans,Hoverfly
Platycheirus granditarsus,Pulicaria dysenterica,Hoverfly
Platycheirus granditarsus,Ranunculus acris,Hoverfly
Platycheirus granditarsus,Ranunculus aquatilis,Hoverfly
Platycheirus granditarsus,Ranunculus bulbosus,Hoverfly
Platycheirus granditarsus,Ranunculus flammula,Hoverfly
Platycheirus granditarsus,Ranunculus lingua,Hoverfly
Platycheirus granditarsus,Ranunculus repens,Hoverfly
Platycheirus granditarsus,Rubus fruticosus,Hoverfly
Platycheirus granditarsus,Salix alba,Hoverfly
Platycheirus granditarsus,Salix aurita,Hoverfly
Platycheirus granditarsus,Salix caprea,Hoverfly
Platycheirus granditarsus,Salix cinerea,Hoverfly
Platycheirus granditarsus,Salix fragilis,Hoverfly
Platycheirus granditarsus,Salix pentandra,Hoverfly
Platycheirus granditarsus,Salix repens,Hoverfly
Platycheirus granditarsus,Salix viminalis,Hoverfly
Platycheirus granditarsus,Sedum acre,Hoverfly
Platycheirus granditarsus,Sedum anglicum,Hoverfly
Platycheirus granditarsus,Sedum rupestre,Hoverfly
Platycheirus granditarsus,Sedum telephium,Hoverfly
Platycheirus granditarsus,Senecio jacobaea,Hoverfly
Platycheirus granditarsus,Succisa pratensis,Hoverfly
Platycheirus granditarsus,Taraxacum,Hoverfly
Platycheirus granditarsus,Tripleurospermum inodorum,Hoverfly
Platycheirus manicatus,Aesculus hippocastanum,Hoverfly
Platycheirus manicatus,Angelica sylvestris,Hoverfly
Platycheirus manicatus,Anthriscus sylvestris,Hoverfly
Platycheirus manicatus,Ballota nigra,Hoverfly
Platycheirus manicatus,Cakile maritima,Hoverfly
Platycheirus manicatus,Centaurea cyanus,Hoverfly
Platycheirus manicatus,Centaurea nigra,Hoverfly
Platycheirus manicatus,Centaurea scabiosa,Hoverfly
Platycheirus manicatus,Centaurium erythraea,Hoverfly
Platycheirus manicatus,Centranthus ruber,Hoverfly
Platycheirus manicatus,Cirsium acaule,Hoverfly
Platycheirus manicatus,Cirsium arvense,Hoverfly
Platycheirus manicatus,Cirsium dissectum,Hoverfly
Platycheirus manicatus,Cirsium eriophorum,Hoverfly
Platycheirus manicatus,Cirsium heterophyllum,Hoverfly
Platycheirus manicatus,Cirsium palustre,Hoverfly
Platycheirus manicatus,Cirsium tuberosum,Hoverfly
Platycheirus manicatus,Cirsium vulgare,Hoverfly
Platycheirus manicatus,Cornus sanguinea,Hoverfly
Platycheirus manicatus,Cytisus scoparius,Hoverfly
Platycheirus manicatus,Ficaria verna,Hoverfly
Platycheirus manicatus,Filipendula ulmaria,Hoverfly
Platycheirus manicatus,Geranium dissectum,Hoverfly
Platycheirus manicatus,Geranium endressii,Hoverfly
Platycheirus manicatus,Geranium molle,Hoverfly
Platycheirus manicatus,Geranium phaeum,Hoverfly
Platycheirus manicatus,Geranium pratense,Hoverfly
Platycheirus manicatus,Geranium pyrenaicum,Hoverfly
Platycheirus manicatus,Geranium robertianum,Hoverfly
Platycheirus manicatus,Geranium sanguineum,Hoverfly
Platycheirus manicatus,Geranium sylvaticum,Hoverfly
Platycheirus manicatus,Heracleum sphondylium,Hoverfly
Platycheirus manicatus,Leontodon hispidus,Hoverfly
Platycheirus manicatus,Leontodon saxatilis,Hoverfly
Platycheirus manicatus,Lotus corniculatus,Hoverfly
Platycheirus manicatus,Lysimachia nemorum,Hoverfly
Platycheirus manicatus,Matricaria discoidea,Hoverfly
Platycheirus manicatus,Matricaria recutita,Hoverfly
Platycheirus manicatus,Mercurialis perennis,Hoverfly
Platycheirus manicatus,Myosotis arvensis,Hoverfly
Platycheirus manicatus,Myosotis scorpioides,Hoverfly
Platycheirus manicatus,Pulicaria dysenterica,Hoverfly
Platycheirus manicatus,Ranunculus acris,Hoverfly
Platycheirus manicatus,Ranunculus aquatilis,Hoverfly
Platycheirus manicatus,Ranunculus bulbosus,Hoverfly
Platycheirus manicatus,Ranunculus flammula,Hoverfly
Platycheirus manicatus,Ranunculus lingua,Hoverfly
Platycheirus manicatus,Ranunculus repens,Hoverfly
Platycheirus manicatus,Rubus fruticosus,Hoverfly
Platycheirus manicatus,Salix alba,Hoverfly
Platycheirus manicatus,Salix aurita,Hoverfly
Platycheirus manicatus,Salix caprea,Hoverfly
Platycheirus manicatus,Salix cinerea,Hoverfly
Platycheirus manicatus,Salix fragilis,Hoverfly
Platycheirus manicatus,Salix pentandra,Hoverfly
Platycheirus manicatus,Salix repens,Hoverfly
Platycheirus manicatus,Salix viminalis,Hoverfly
Platycheirus manicatus,Scorzoneroides autumnalis,Hoverfly
Platycheirus manicatus,Senecio jacobaea,Hoverfly
Platycheirus manicatus,Silene dioica,Hoverfly
Platycheirus manicatus,Silene latifolia,Hoverfly
Platycheirus manicatus,Silene uniflora,Hoverfly
Platycheirus manicatus,Stellaria graminea,Hoverfly
Platycheirus manicatus,Stellaria holostea,Hoverfly
Platycheirus manicatus,Stellaria media,Hoverfly
Platycheirus manicatus,Stellaria nemorum,Hoverfly
Platycheirus manicatus,Succisa pratensis,Hoverfly
Platycheirus manicatus,Taraxacum,Hoverfly
Platycheirus manicatus,Thymus polytrichus,Hoverfly
Platycheirus manicatus,Thymus pulegioides,Hoverfly
Platycheirus manicatus,Thymus serpyllum,Hoverfly
Platycheirus manicatus,Veronica beccabunga,Hoverfly
Platycheirus manicatus,Veronica chamaedrys,Hoverfly
Platycheirus manicatus,Veronica officinalis,Hoverfly
Platycheirus manicatus,Veronica persica,Hoverfly
Platycheirus manicatus,Veronica spicata,Hoverfly
Platycheirus melanopsis,Caltha palustris,Hoverfly
Platycheirus nielseni,Rubus fruticosus,Hoverfly
Platycheirus nielseni,Salix alba,Hoverfly
Platycheirus nielseni,Salix aurita,Hoverfly
Platycheirus nielseni,Salix caprea,Hoverfly
Platycheirus nielseni,Salix cinerea,Hoverfly
Platycheirus nielseni,Salix fragilis,Hoverfly
Platycheirus nielseni,Salix pentandra,Hoverfly
Platycheirus nielseni,Salix repens,Hoverfly
Platycheirus nielseni,Salix viminalis,Hoverfly
Platycheirus occultus,Cirsium acaule,Hoverfly
Platycheirus occultus,Cirsium arvense,Hoverfly
Platycheirus occultus,Cirsium dissectum,Hoverfly
Platycheirus occultus,Cirsium eriophorum,Hoverfly
Platycheirus occultus,Cirsium heterophyllum,Hoverfly
Platycheirus occultus,Cirsium palustre,Hoverfly
Platycheirus occultus,Cirsium tuberosum,Hoverfly
Platycheirus occultus,Cirsium vulgare,Hoverfly
Platycheirus occultus,Salix alba,Hoverfly
Platycheirus occultus,Salix aurita,Hoverfly
Platycheirus occultus,Salix caprea,Hoverfly
Platycheirus occultus,Salix cinerea,Hoverfly
Platycheirus occultus,Salix fragilis,Hoverfly
Platycheirus occultus,Salix pentandra,Hoverfly
Platycheirus occultus,Salix repens,Hoverfly
Platycheirus occultus,Salix viminalis,Hoverfly
Platycheirus peltatus,Aesculus hippocastanum,Hoverfly
Platycheirus peltatus,Angelica sylvestris,Hoverfly
Platycheirus peltatus,Anthriscus sylvestris,Hoverfly
Platycheirus peltatus,Calystegia sepium,Hoverfly
Platycheirus peltatus,Centaurea cyanus,Hoverfly
Platycheirus peltatus,Centaurea nigra,Hoverfly
Platycheirus peltatus,Centaurea scabiosa,Hoverfly
Platycheirus peltatus,Chaerophyllum temulum,Hoverfly
Platycheirus peltatus,Chamerion angustifolium,Hoverfly
Platycheirus peltatus,Cirsium acaule,Hoverfly
Platycheirus peltatus,Cirsium arvense,Hoverfly
Platycheirus peltatus,Cirsium dissectum,Hoverfly
Platycheirus peltatus,Cirsium eriophorum,Hoverfly
Platycheirus peltatus,Cirsium heterophyllum,Hoverfly
Platycheirus peltatus,Cirsium palustre,Hoverfly
Platycheirus peltatus,Cirsium tuberosum,Hoverfly
Platycheirus peltatus,Cirsium vulgare,Hoverfly
Platycheirus peltatus,Cornus sanguinea,Hoverfly
Platycheirus peltatus,Cytisus scoparius,Hoverfly
Platycheirus peltatus,Epilobium tetragonum,Hoverfly
Platycheirus peltatus,Ficaria verna,Hoverfly
Platycheirus peltatus,Hedera helix,Hoverfly
Platycheirus peltatus,Lamiastrum galeobdolon,Hoverfly
Platycheirus peltatus,Lamium album,Hoverfly
Platycheirus peltatus,Lamium maculatum,Hoverfly
Platycheirus peltatus,Lamium purpureum,Hoverfly
Platycheirus peltatus,Leontodon hispidus,Hoverfly
Platycheirus peltatus,Leontodon saxatilis,Hoverfly
Platycheirus peltatus,Ligustrum ovalifolium,Hoverfly
Platycheirus peltatus,Ligustrum vulgare,Hoverfly
Platycheirus peltatus,Lythrum salicaria,Hoverfly
Platycheirus peltatus,Malus sylvestris,Hoverfly
Platycheirus peltatus,Mentha aquatica,Hoverfly
Platycheirus peltatus,Mentha arvensis,Hoverfly
Platycheirus peltatus,Mentha spicata,Hoverfly
Platycheirus peltatus,Mentha suaveolens,Hoverfly
Platycheirus peltatus,Mercurialis perennis,Hoverfly
Platycheirus peltatus,Plantago lanceolata,Hoverfly
Platycheirus peltatus,Pulicaria dysenterica,Hoverfly
Platycheirus peltatus,Ranunculus acris,Hoverfly
Platycheirus peltatus,Ranunculus aquatilis,Hoverfly
Platycheirus peltatus,Ranunculus bulbosus,Hoverfly
Platycheirus peltatus,Ranunculus flammula,Hoverfly
Platycheirus peltatus,Ranunculus lingua,Hoverfly
Platycheirus peltatus,Ranunculus repens,Hoverfly
Platycheirus peltatus,Rosa arvensis,Hoverfly
Platycheirus peltatus,Rosa canina,Hoverfly
Platycheirus peltatus,Rosa rubiginosa,Hoverfly
Platycheirus peltatus,Rosa rugosa,Hoverfly
Platycheirus peltatus,Rosa spinosissima,Hoverfly
Platycheirus peltatus,Salix alba,Hoverfly
Platycheirus peltatus,Salix aurita,Hoverfly
Platycheirus peltatus,Salix caprea,Hoverfly
Platycheirus peltatus,Salix cinerea,Hoverfly
Platycheirus peltatus,Salix fragilis,Hoverfly
Platycheirus peltatus,Salix pentandra,Hoverfly
Platycheirus peltatus,Salix repens,Hoverfly
Platycheirus peltatus,Salix viminalis,Hoverfly
Platycheirus peltatus,Scorzoneroides autumnalis,Hoverfly
Platycheirus peltatus,Scrophularia auriculata,Hoverfly
Platycheirus peltatus,Scrophularia nodosa,Hoverfly
Platycheirus peltatus,Senecio jacobaea,Hoverfly
Platycheirus peltatus,Silene dioica,Hoverfly
Platycheirus peltatus,Silene latifolia,Hoverfly
Platycheirus peltatus,Silene uniflora,Hoverfly
Platycheirus peltatus,Stellaria graminea,Hoverfly
Platycheirus peltatus,Stellaria holostea,Hoverfly
Platycheirus peltatus,Stellaria media,Hoverfly
Platycheirus peltatus,Stellaria nemorum,Hoverfly
Platycheirus peltatus,Succisa pratensis,Hoverfly
Platycheirus peltatus,Taraxacum,Hoverfly
Platycheirus peltatus,Torilis japonica,Hoverfly
Platycheirus peltatus agg.,Aesculus hippocastanum,Hoverfly
Platycheirus peltatus agg.,Allium ursinum,Hoverfly
Platycheirus peltatus agg.,Caltha palustris,Hoverfly
Platycheirus peltatus agg.,Cornus sanguinea,Hoverfly
Platycheirus peltatus agg.,Filipendula ulmaria,Hoverfly
Platycheirus peltatus agg.,Hedera helix,Hoverfly
Platycheirus peltatus agg.,Heracleum sphondylium,Hoverfly
Platycheirus peltatus agg.,Mentha aquatica,Hoverfly
Platycheirus peltatus agg.,Mentha arvensis,Hoverfly
Platycheirus peltatus agg.,Mentha spicata,Hoverfly
Platycheirus peltatus agg.,Mentha suaveolens,Hoverfly
Platycheirus peltatus agg.,Mercurialis perennis,Hoverfly
Platycheirus peltatus agg.,Rubus fruticosus,Hoverfly
Platycheirus peltatus agg.,Salix alba,Hoverfly
Platycheirus peltatus agg.,Salix aurita,Hoverfly
Platycheirus peltatus agg.,Salix caprea,Hoverfly
Platycheirus peltatus agg.,Salix cinerea,Hoverfly
Platycheirus peltatus agg.,Salix fragilis,Hoverfly
Platycheirus peltatus agg.,Salix pentandra,Hoverfly
Platycheirus peltatus agg.,Salix repens,Hoverfly
Platycheirus peltatus agg.,Salix viminalis,Hoverfly
Platycheirus peltatus agg.,Taraxacum,Hoverfly
Platycheirus rosarum,Angelica sylvestris,Hoverfly
Platycheirus rosarum,Centaurea cyanus,Hoverfly
Platycheirus rosarum,Centaurea nigra,Hoverfly
Platycheirus rosarum,Centaurea scabiosa,Hoverfly
Platycheirus rosarum,Chenopodium vulvaria,Hoverfly
Platycheirus rosarum,Cirsium acaule,Hoverfly
Platycheirus rosarum,Cirsium arvense,Hoverfly
Platycheirus rosarum,Cirsium dissectum,Hoverfly
Platycheirus rosarum,Cirsium eriophorum,Hoverfly
Platycheirus rosarum,Cirsium heterophyllum,Hoverfly
Platycheirus rosarum,Cirsium palustre,Hoverfly
Platycheirus rosarum,Cirsium tuberosum,Hoverfly
Platycheirus rosarum,Cirsium vulgare,Hoverfly
Platycheirus rosarum,Daucus carota,Hoverfly
Platycheirus rosarum,Equisetum telmateia,Hoverfly
Platycheirus rosarum,Ficaria verna,Hoverfly
Platycheirus rosarum,Filipendula ulmaria,Hoverfly
Platycheirus rosarum,Heracleum sphondylium,Hoverfly
Platycheirus rosarum,Leontodon hispidus,Hoverfly
Platycheirus rosarum,Leontodon saxatilis,Hoverfly
Platycheirus rosarum,Myosotis scorpioides,Hoverfly
Platycheirus rosarum,Pastinaca sativa,Hoverfly
Platycheirus rosarum,Persicaria maculosa,Hoverfly
Platycheirus rosarum,Potentilla anserina,Hoverfly
Platycheirus rosarum,Pulicaria dysenterica,Hoverfly
Platycheirus rosarum,Ranunculus acris,Hoverfly
Platycheirus rosarum,Ranunculus aquatilis,Hoverfly
Platycheirus rosarum,Ranunculus bulbosus,Hoverfly
Platycheirus rosarum,Ranunculus flammula,Hoverfly
Platycheirus rosarum,Ranunculus lingua,Hoverfly
Platycheirus rosarum,Ranunculus repens,Hoverfly
Platycheirus rosarum,Rubus fruticosus,Hoverfly
Platycheirus rosarum,Rumex obtusifolius,Hoverfly
Platycheirus rosarum,Rumex sanguineus,Hoverfly
Platycheirus rosarum,Salix alba,Hoverfly
Platycheirus rosarum,Salix aurita,Hoverfly
Platycheirus rosarum,Salix caprea,Hoverfly
Platycheirus rosarum,Salix cinerea,Hoverfly
Platycheirus rosarum,Salix fragilis,Hoverfly
Platycheirus rosarum,Salix pentandra,Hoverfly
Platycheirus rosarum,Salix repens,Hoverfly
Platycheirus rosarum,Salix viminalis,Hoverfly
Platycheirus rosarum,Scorzoneroides autumnalis,Hoverfly
Platycheirus rosarum,Sedum acre,Hoverfly
Platycheirus rosarum,Sedum anglicum,Hoverfly
Platycheirus rosarum,Sedum rupestre,Hoverfly
Platycheirus rosarum,Sedum telephium,Hoverfly
Platycheirus rosarum,Senecio jacobaea,Hoverfly
Platycheirus scambus,Equisetum telmateia,Hoverfly
Platycheirus scambus,Salix alba,Hoverfly
Platycheirus scambus,Salix aurita,Hoverfly
Platycheirus scambus,Salix caprea,Hoverfly
Platycheirus scambus,Salix cinerea,Hoverfly
Platycheirus scambus,Salix fragilis,Hoverfly
